               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.031219,            0.027273,                   0,             0.95027,             0.86087,             0.91873,             0.60686,            0.030659,            0.037038,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.025456,            0.026422,                   0,              0.9681,             0.87592,             0.92926,             0.66421,            0.028299,            0.034861,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.030143,            0.026334,                   0,             0.97393,             0.91057,             0.96293,             0.65245,            0.027339,            0.030973,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.026909,            0.025814,                   0,             0.97888,             0.92541,             0.97231,             0.67425,            0.025537,            0.029147,                   0,            0.006436,            0.006436,            0.006436
                  38,             0.02678,            0.025779,                   0,             0.98017,             0.91507,             0.96942,             0.71024,            0.024602,            0.029141,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.024397,            0.025115,                   0,             0.96445,             0.92166,             0.96801,             0.65123,            0.030336,            0.030907,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.029426,            0.026134,                   0,             0.97715,             0.94756,             0.97952,             0.67555,            0.026979,            0.027956,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.026403,            0.024855,                   0,             0.98616,             0.94756,             0.98016,             0.70477,            0.024595,            0.027253,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.025524,            0.024866,                   0,             0.98118,             0.94239,             0.98094,             0.70134,            0.023404,             0.02798,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.023592,            0.025153,                   0,             0.97665,             0.95777,             0.98363,             0.72465,            0.021621,            0.026455,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.027353,            0.024798,                   0,             0.97962,             0.95862,             0.98659,             0.72334,            0.021942,            0.026035,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.024253,            0.023539,                   0,             0.97865,             0.95052,             0.98286,              0.7333,            0.022328,            0.026171,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.026091,            0.023762,                   0,             0.98048,             0.96603,             0.98697,             0.72501,            0.021087,            0.025222,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.021692,            0.023308,                   0,             0.98443,             0.98154,             0.99334,             0.74287,            0.022434,            0.023934,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.025417,            0.024202,                   0,             0.98836,             0.94089,             0.98419,              0.7262,            0.023362,            0.025956,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.024011,            0.024267,                   0,             0.99229,             0.95273,             0.98729,             0.75204,            0.020066,            0.023701,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.022563,            0.023188,                   0,             0.98217,             0.97633,             0.99227,             0.75482,            0.020603,            0.023328,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.021757,            0.022326,                   0,             0.99324,             0.98006,             0.99419,             0.78034,            0.018305,            0.022165,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.022527,            0.023152,                   0,             0.98884,             0.98154,             0.99417,             0.77952,            0.017839,             0.02195,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.020699,            0.022669,                   0,             0.99098,             0.97784,             0.99368,             0.78142,            0.017682,            0.022011,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.022904,            0.022706,                   0,             0.99174,             0.97483,             0.99182,             0.77243,            0.019391,             0.02259,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.022065,            0.022001,                   0,             0.99242,             0.96675,             0.99092,             0.76741,            0.018984,            0.023116,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.020245,            0.021699,                   0,              0.9954,              0.9808,             0.99273,             0.80013,            0.016637,            0.021237,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.018137,            0.021317,                   0,             0.99324,             0.97707,             0.98953,             0.78876,            0.017207,            0.021341,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.020389,            0.021503,                   0,             0.98357,             0.97266,             0.98898,             0.79351,            0.017105,             0.02187,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.018783,            0.020725,                   0,             0.98656,             0.97559,              0.9919,             0.79917,            0.017268,            0.021216,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.022074,            0.021815,                   0,             0.98738,             0.98225,             0.99283,             0.78025,            0.020279,             0.02164,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.021661,            0.021621,                   0,             0.98662,              0.9808,             0.98964,             0.80887,            0.017119,            0.021274,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.019979,            0.021428,                   0,             0.98881,             0.98227,             0.99388,              0.8049,            0.016533,            0.020854,                   0,            0.003961,            0.003961,            0.003961
                  63,             0.01789,             0.02072,                   0,             0.99551,             0.98298,             0.99441,             0.82179,             0.01542,             0.02031,                   0,            0.003862,            0.003862,            0.003862
                  64,             0.01823,            0.020149,                   0,             0.98962,             0.98595,             0.99439,             0.82149,            0.015905,            0.020247,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.017887,            0.020202,                   0,             0.99112,             0.98963,             0.99475,              0.8322,            0.014754,            0.019729,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.016988,            0.019986,                   0,             0.99478,             0.98597,             0.99468,             0.82897,            0.015547,            0.020075,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.015793,            0.019211,                   0,             0.99551,             0.98818,             0.99475,             0.82546,            0.014754,            0.019414,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.018147,            0.020219,                   0,             0.98965,             0.98891,             0.99474,             0.83058,            0.014672,            0.019202,                   0,            0.003367,            0.003367,            0.003367
                  69,             0.01745,            0.019776,                   0,             0.99035,             0.98518,             0.99457,             0.82681,            0.015057,            0.019376,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.017563,            0.019788,                   0,             0.99183,              0.9867,             0.99459,             0.83328,             0.01468,            0.019649,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.016287,            0.019853,                   0,             0.99405,             0.98818,             0.99432,             0.83954,            0.014585,            0.019235,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.017042,            0.019064,                   0,             0.99185,             0.98892,             0.99454,             0.82799,            0.015092,            0.019322,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.017583,             0.01946,                   0,             0.99479,             0.98892,              0.9946,             0.84707,            0.013904,            0.018787,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.016102,            0.018885,                   0,             0.99405,             0.98892,             0.99466,             0.85186,            0.013077,             0.01831,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.014881,            0.018489,                   0,             0.99332,             0.98892,             0.99473,             0.85526,            0.013719,            0.018252,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.014849,            0.018493,                   0,             0.99112,              0.9889,             0.99471,             0.84606,             0.01313,            0.018326,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.014946,             0.01892,                   0,             0.99332,             0.98817,             0.99463,             0.85663,            0.013096,            0.018345,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.015293,            0.018957,                   0,             0.99479,             0.98668,             0.99413,             0.84267,            0.014161,            0.018836,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.015392,            0.019002,                   0,             0.99109,             0.98818,             0.99466,             0.85886,            0.012919,            0.018243,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.014629,            0.017907,                   0,              0.9955,             0.98375,             0.99464,             0.85318,            0.013352,            0.018263,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.014582,             0.01801,                   0,             0.99478,             0.98449,             0.99462,              0.8545,              0.0129,            0.018162,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.013957,            0.017918,                   0,              0.9911,             0.98743,             0.99474,             0.86401,            0.012196,            0.017586,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.013767,            0.017555,                   0,             0.99037,             0.98744,             0.99477,             0.86915,             0.01234,            0.017415,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.013957,            0.017202,                   0,             0.99185,             0.98892,             0.99479,             0.86944,            0.012251,            0.017318,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.013361,            0.017443,                   0,             0.99177,             0.98744,             0.99477,             0.87362,            0.012225,            0.017114,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.013401,            0.017342,                   0,             0.99184,             0.98742,             0.99477,             0.86541,            0.012058,            0.017226,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.014003,            0.018329,                   0,             0.98968,             0.99111,             0.99484,             0.87395,            0.011573,            0.016761,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.013578,            0.017707,                   0,             0.99112,              0.9889,             0.99484,             0.87352,            0.011884,            0.017012,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.013741,            0.017485,                   0,             0.99398,             0.98818,             0.99483,             0.87794,            0.011507,            0.016571,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.013116,            0.016586,                   0,             0.99404,             0.98596,             0.99484,             0.87983,            0.011328,            0.016424,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.013045,            0.017309,                   0,               0.997,             0.98301,             0.99482,             0.88137,            0.011204,            0.016337,                   0,             0.00109,             0.00109,             0.00109
                  92,              0.0132,            0.016966,                   0,             0.98967,              0.9904,             0.99484,             0.88228,            0.011296,            0.016377,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.012835,             0.01665,                   0,             0.98968,             0.99113,             0.99484,             0.88138,            0.011229,            0.016338,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.012703,            0.017266,                   0,             0.99113,             0.99114,             0.99488,             0.88275,            0.011308,            0.016335,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.012563,            0.016459,                   0,             0.99406,             0.98891,             0.99486,             0.88577,            0.010933,             0.01613,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.012357,            0.016932,                   0,             0.99331,             0.98966,             0.99487,             0.88597,            0.010893,            0.016095,                   0,            0.000595,            0.000595,            0.000595
                  97,             0.01263,            0.016825,                   0,             0.99186,              0.9904,             0.99487,             0.88576,            0.010957,            0.016161,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.012503,            0.016271,                   0,             0.99701,             0.98596,             0.99484,             0.88475,            0.010901,            0.016181,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.012466,            0.016386,                   0,             0.99187,             0.99113,             0.99487,             0.88879,            0.010812,            0.016131,                   0,            0.000298,            0.000298,            0.000298
