               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.024603,            0.024245,                   0,             0.98722,             0.97194,             0.99091,             0.73275,            0.022167,            0.024495,                   0,           0.0044843,           0.0044843,           0.0044843
                  41,            0.020363,            0.022561,                   0,             0.97853,             0.97636,             0.99024,             0.76018,            0.019215,            0.023138,                   0,           0.0043429,           0.0043429,           0.0043429
                  42,            0.022526,            0.023103,                   0,             0.98283,             0.97255,             0.99196,             0.75402,            0.019741,            0.022995,                   0,           0.0042014,           0.0042014,           0.0042014
                  43,            0.020422,            0.022994,                   0,             0.99399,             0.97708,             0.99241,             0.78121,             0.02006,            0.022745,                   0,             0.00406,             0.00406,             0.00406
                  44,            0.023588,            0.022911,                   0,             0.98439,              0.9778,             0.99136,             0.75342,             0.01973,            0.022774,                   0,           0.0039186,           0.0039186,           0.0039186
                  45,            0.021473,            0.021818,                   0,             0.98588,             0.98154,              0.9922,             0.78277,            0.018783,            0.022535,                   0,           0.0037771,           0.0037771,           0.0037771
                  46,            0.020119,            0.021521,                   0,             0.98881,             0.97932,             0.99268,              0.8013,            0.016641,            0.022127,                   0,           0.0036357,           0.0036357,           0.0036357
                  47,            0.018342,            0.021564,                   0,             0.99176,             0.97784,               0.992,             0.78198,            0.018382,            0.022531,                   0,           0.0034943,           0.0034943,           0.0034943
                  48,            0.021172,            0.022271,                   0,             0.99175,              0.9771,             0.99359,             0.79066,            0.018854,            0.021603,                   0,           0.0033529,           0.0033529,           0.0033529
                  49,            0.020078,            0.022206,                   0,             0.99169,             0.96959,             0.99159,             0.79142,            0.018102,            0.022906,                   0,           0.0032114,           0.0032114,           0.0032114
                  50,            0.019815,            0.021384,                   0,             0.98952,             0.97858,             0.99367,             0.80181,             0.01789,            0.021247,                   0,             0.00307,             0.00307,             0.00307
                  51,            0.019094,            0.020877,                   0,             0.99104,             0.98301,             0.99363,             0.80594,             0.01653,            0.020353,                   0,           0.0029286,           0.0029286,           0.0029286
                  52,            0.018566,            0.021205,                   0,             0.99032,             0.98449,             0.99434,             0.80968,             0.01634,            0.020194,                   0,           0.0027871,           0.0027871,           0.0027871
                  53,            0.018657,            0.021289,                   0,             0.99255,             0.98371,             0.99396,              0.8144,            0.016073,            0.020211,                   0,           0.0026457,           0.0026457,           0.0026457
                  54,            0.017667,            0.020235,                   0,             0.99253,             0.98301,             0.99401,             0.82895,            0.014707,            0.019446,                   0,           0.0025043,           0.0025043,           0.0025043
                  55,            0.016783,            0.019701,                   0,              0.9933,             0.98597,             0.99435,             0.82644,            0.015189,            0.019632,                   0,           0.0023629,           0.0023629,           0.0023629
                  56,            0.016356,            0.019557,                   0,             0.99403,             0.98375,             0.99406,             0.83324,            0.014505,            0.019235,                   0,           0.0022214,           0.0022214,           0.0022214
                  57,            0.015549,            0.019521,                   0,             0.99255,             0.98671,             0.99434,             0.83951,            0.014375,            0.019051,                   0,             0.00208,             0.00208,             0.00208
                  58,            0.016269,            0.019422,                   0,               0.997,             0.98341,             0.99452,             0.83593,            0.014983,            0.018945,                   0,           0.0019386,           0.0019386,           0.0019386
                  59,            0.015639,            0.019098,                   0,             0.99479,             0.98669,             0.99467,             0.84241,            0.013831,            0.018701,                   0,           0.0017971,           0.0017971,           0.0017971
                  60,            0.014774,             0.01878,                   0,             0.99404,             0.98671,             0.99459,              0.8487,             0.01343,            0.018387,                   0,           0.0016557,           0.0016557,           0.0016557
                  61,            0.015149,            0.018709,                   0,             0.99258,             0.98815,             0.99463,             0.85171,             0.01337,            0.018333,                   0,           0.0015143,           0.0015143,           0.0015143
                  62,            0.015307,            0.019191,                   0,             0.99184,             0.98892,             0.99462,             0.85095,            0.013077,            0.018243,                   0,           0.0013729,           0.0013729,           0.0013729
                  63,            0.014863,            0.018906,                   0,              0.9948,             0.98966,             0.99474,             0.85253,            0.012816,            0.017952,                   0,           0.0012314,           0.0012314,           0.0012314
                  64,              0.0152,            0.018482,                   0,              0.9948,              0.9904,             0.99472,             0.84935,            0.013168,            0.018141,                   0,             0.00109,             0.00109,             0.00109
                  65,            0.014716,            0.018697,                   0,             0.99407,              0.9904,              0.9948,             0.85794,            0.012766,            0.017904,                   0,          0.00094857,          0.00094857,          0.00094857
                  66,            0.014481,            0.018583,                   0,             0.99331,             0.99114,             0.99483,              0.8607,            0.012522,            0.017807,                   0,          0.00080714,          0.00080714,          0.00080714
                  67,            0.013807,            0.017986,                   0,             0.99334,             0.99113,             0.99482,              0.8627,            0.012434,            0.017731,                   0,          0.00066571,          0.00066571,          0.00066571
                  68,             0.01413,             0.01823,                   0,             0.99555,             0.99113,             0.99481,             0.86322,            0.012294,            0.017553,                   0,          0.00052429,          0.00052429,          0.00052429
                  69,            0.014088,            0.017939,                   0,              0.9948,             0.98963,             0.99471,             0.86578,            0.012194,            0.017482,                   0,          0.00038286,          0.00038286,          0.00038286
