               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  16,            0.063765,            0.039574,                   0,             0.59267,             0.63368,             0.59066,             0.15052,            0.052491,            0.055829,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.065703,            0.036888,                   0,             0.36323,             0.63867,             0.35914,            0.094279,            0.071228,            0.047574,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.059203,             0.03753,                   0,             0.54389,             0.79614,             0.56926,             0.20701,            0.050446,             0.06193,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.052089,            0.036359,                   0,             0.71133,             0.72526,             0.75059,             0.24116,            0.050798,            0.054091,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.053684,            0.035194,                   0,             0.70342,             0.77775,              0.7731,             0.31066,            0.046706,            0.040727,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.051107,            0.035188,                   0,             0.75539,             0.70901,             0.76942,             0.32835,            0.045224,            0.043833,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.044908,            0.034074,                   0,             0.75984,             0.86115,             0.82231,             0.33682,            0.043248,            0.041364,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.047436,            0.033897,                   0,             0.94279,              0.8774,             0.91368,              0.5156,            0.035983,              0.0385,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.039461,            0.033208,                   0,             0.86941,              0.8582,             0.90483,             0.44564,            0.038117,            0.035788,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.040596,            0.032696,                   0,             0.89004,             0.86706,             0.92238,              0.4846,            0.036504,            0.037713,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.036636,            0.031656,                   0,             0.94256,             0.89956,             0.94541,             0.48632,            0.034278,            0.035157,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.035562,            0.030901,                   0,             0.96906,             0.89513,             0.96209,             0.59018,            0.032077,            0.031292,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.033451,             0.03141,                   0,             0.95531,             0.91566,             0.96257,             0.52655,            0.032234,            0.031852,                   0,            0.004654,            0.004654,            0.004654
                  29,             0.03581,            0.030142,                   0,             0.97936,              0.9111,             0.96265,             0.59196,            0.031868,            0.031538,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.038041,            0.031558,                   0,             0.97742,             0.89498,             0.95403,             0.60444,             0.02808,             0.03204,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.029124,            0.029084,                   0,               0.992,             0.91579,             0.97329,             0.63457,            0.026177,            0.030179,                   0,             0.00406,             0.00406,             0.00406
                  32,              0.0289,            0.027875,                   0,             0.98439,             0.93944,             0.97863,             0.60806,            0.027422,            0.029008,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.032792,            0.028386,                   0,             0.99219,             0.93794,             0.97692,             0.63568,            0.025618,            0.027908,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.031393,            0.028467,                   0,             0.99516,             0.93205,             0.97024,             0.66069,            0.024299,            0.028258,                   0,            0.003466,            0.003466,            0.003466
                  35,                0.03,            0.027169,                   0,             0.99071,             0.95126,             0.97916,             0.69181,            0.023004,            0.026993,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.029444,            0.027181,                   0,             0.98927,             0.95421,             0.98241,             0.69282,            0.022179,            0.026612,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.023861,            0.025691,                   0,             0.98748,             0.95864,             0.98283,             0.69936,            0.021304,            0.026329,                   0,            0.002872,            0.002872,            0.002872
                  38,             0.02501,            0.025745,                   0,             0.97755,             0.96603,             0.98509,              0.7006,             0.02156,               0.026,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.023321,            0.026222,                   0,             0.98636,             0.96159,             0.98353,             0.71499,            0.021712,            0.025708,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.025453,            0.025884,                   0,             0.99229,             0.95864,             0.98576,             0.73983,            0.020137,            0.025025,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.022814,             0.02557,                   0,             0.99089,             0.96434,             0.98592,             0.73977,            0.020029,            0.024774,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.021562,            0.024774,                   0,             0.98794,             0.96898,             0.98622,             0.75141,            0.019021,            0.024408,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.021925,            0.024823,                   0,             0.98941,             0.96898,             0.98593,             0.75664,            0.019092,             0.02426,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.020867,            0.025072,                   0,             0.99242,             0.96743,             0.98701,              0.7635,            0.018924,              0.0242,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.021384,            0.024543,                   0,             0.99541,              0.9675,             0.98801,             0.76762,            0.018747,            0.023706,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.019884,              0.0241,                   0,             0.98505,             0.97336,             0.98951,             0.77378,             0.01823,            0.023491,                   0,             0.00109,             0.00109,             0.00109
                  47,             0.02018,            0.024219,                   0,             0.98653,              0.9734,             0.98725,             0.77597,            0.017866,            0.023288,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.019782,             0.02296,                   0,             0.99088,             0.96898,             0.98702,             0.77736,            0.017522,            0.023157,                   0,            0.000694,            0.000694,            0.000694
                  49,             0.01975,            0.023459,                   0,             0.98356,             0.97637,             0.98932,             0.78012,            0.017401,            0.023064,                   0,            0.000496,            0.000496,            0.000496
