               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.023393,            0.022753,                   0,             0.99536,             0.97784,             0.99398,             0.76316,            0.019043,            0.022191,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.022233,            0.022328,                   0,             0.99109,             0.98591,              0.9945,             0.77274,            0.018563,            0.021656,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.021622,            0.021953,                   0,             0.99035,             0.98508,             0.99425,             0.78803,            0.017602,            0.021277,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.020355,            0.021831,                   0,             0.99252,              0.9808,             0.99146,             0.79765,            0.017605,            0.021412,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.021963,            0.022542,                   0,             0.99403,             0.98446,             0.99417,             0.77976,            0.017881,            0.021546,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.020273,            0.021878,                   0,             0.99466,             0.96381,             0.98838,             0.76257,            0.018616,            0.022283,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.020232,            0.021636,                   0,             0.98963,             0.98666,             0.99286,             0.79132,            0.018142,            0.021461,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.020214,              0.0217,                   0,             0.99317,             0.98006,             0.99072,             0.78469,            0.017845,             0.02158,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.018483,            0.020726,                   0,             0.99183,             0.98671,             0.99434,             0.77942,            0.018122,            0.021051,                   0,             0.00505,             0.00505,             0.00505
                  52,             0.02216,              0.0219,                   0,             0.98965,             0.98892,             0.99472,             0.78934,            0.017502,            0.021012,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.019901,             0.02116,                   0,             0.99328,             0.98225,             0.99435,             0.80841,            0.015975,            0.020336,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.018371,            0.020908,                   0,             0.99618,             0.97563,             0.99383,             0.81168,             0.01567,            0.020914,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.017886,            0.020675,                   0,             0.98886,             0.98597,             0.99444,             0.81841,            0.015262,            0.020459,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.018102,            0.020042,                   0,             0.99102,             0.97784,             0.99373,             0.81554,            0.016314,            0.020349,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.018784,            0.020162,                   0,             0.99031,             0.98153,             0.99403,             0.81957,            0.015685,            0.020061,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.018251,            0.020146,                   0,             0.99026,             0.97635,               0.994,             0.82611,            0.014512,            0.019838,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.017835,            0.019987,                   0,             0.99179,             0.98153,             0.99436,             0.82354,            0.015253,            0.019622,                   0,            0.004258,            0.004258,            0.004258
                  60,             0.01735,            0.019688,                   0,             0.99182,             0.98521,             0.99467,             0.82259,            0.014889,            0.020098,                   0,            0.004159,            0.004159,            0.004159
                  61,             0.01662,            0.019302,                   0,             0.98892,             0.98966,             0.99464,             0.82865,            0.014889,            0.019406,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.017922,            0.019059,                   0,             0.99252,              0.9806,             0.99431,             0.82758,            0.014573,            0.019282,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.016584,            0.018931,                   0,             0.98744,             0.98743,             0.99465,             0.83852,            0.013949,            0.018737,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.015694,            0.018594,                   0,             0.98967,             0.99037,             0.99482,             0.84876,            0.013596,            0.018154,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.015862,            0.018373,                   0,             0.99627,             0.98523,             0.99469,             0.84012,             0.01362,            0.018415,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.015427,            0.018623,                   0,             0.99331,             0.98741,             0.99474,             0.84328,            0.013427,            0.018356,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.015391,            0.019136,                   0,             0.99182,             0.98446,             0.99437,             0.84126,            0.014475,            0.018792,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.014925,            0.018296,                   0,             0.99255,             0.98744,             0.99473,             0.84015,            0.013277,            0.018341,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.014453,             0.01834,                   0,             0.99627,             0.98744,             0.99478,             0.85085,            0.013255,            0.018251,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.015516,            0.018998,                   0,              0.9904,             0.99114,              0.9948,             0.85476,               0.013,            0.017798,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.014962,            0.018365,                   0,              0.9948,             0.98966,             0.99484,             0.86037,             0.01251,            0.017532,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.014597,            0.018343,                   0,              0.9948,             0.98892,             0.99484,             0.85993,            0.012521,            0.017409,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.014981,            0.018323,                   0,             0.99183,             0.98596,              0.9947,             0.85769,            0.012695,            0.017676,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.014946,            0.018104,                   0,             0.99628,             0.98818,             0.99484,             0.86865,            0.012046,            0.017097,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.013523,            0.017243,                   0,             0.99334,             0.99113,             0.99487,             0.86952,             0.01189,            0.017048,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.014416,            0.017877,                   0,             0.99406,             0.98817,             0.99482,             0.87248,            0.011874,            0.017013,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.013519,            0.017177,                   0,             0.99245,             0.98671,             0.99475,             0.86623,            0.012022,            0.017003,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.013555,            0.017313,                   0,             0.99332,             0.98817,             0.99477,             0.87181,            0.011538,            0.016646,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.013531,            0.017185,                   0,             0.99476,             0.98597,             0.99481,             0.87595,            0.011639,            0.016581,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.013245,            0.016822,                   0,             0.98966,             0.98965,             0.99477,             0.87124,            0.011721,            0.016725,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.012771,             0.01683,                   0,             0.99627,              0.9867,             0.99478,              0.8804,            0.011632,             0.01662,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.012834,            0.016957,                   0,             0.99329,             0.98892,             0.99482,             0.87608,            0.011565,            0.016771,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.013143,            0.016694,                   0,             0.99479,             0.98743,             0.99482,             0.87746,            0.011562,            0.016596,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.013006,            0.016849,                   0,             0.99479,             0.98669,             0.99482,             0.87635,              0.0115,            0.016546,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.012674,            0.016458,                   0,             0.99776,             0.98891,             0.99485,             0.87907,            0.011124,            0.016167,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.012416,            0.016661,                   0,             0.99848,             0.98744,             0.99485,             0.87939,             0.01134,            0.016051,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.012678,             0.01665,                   0,             0.99554,             0.98892,             0.99487,             0.87672,            0.011379,            0.016031,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.012695,            0.016537,                   0,             0.99478,             0.98744,             0.99479,             0.87829,            0.011415,             0.01599,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.012728,            0.016334,                   0,             0.99701,             0.98818,             0.99481,             0.88756,            0.010616,            0.015671,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.012249,            0.015774,                   0,             0.99406,             0.99114,             0.99487,             0.88594,            0.010737,            0.015541,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.012136,            0.015997,                   0,             0.99625,             0.98744,             0.99482,             0.89107,            0.010582,            0.015525,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.012141,            0.016195,                   0,             0.99261,             0.99187,             0.99485,             0.89233,            0.010435,            0.015492,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.011898,            0.016125,                   0,             0.99628,             0.98818,             0.99484,             0.89445,            0.010343,            0.015431,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.012201,            0.015748,                   0,              0.9948,             0.98818,             0.99484,             0.89215,            0.010352,            0.015313,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.011646,            0.015899,                   0,             0.99701,             0.98493,             0.99482,             0.89418,            0.010291,            0.015218,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.011916,            0.015758,                   0,             0.99775,             0.98371,             0.99483,             0.89471,            0.010227,            0.015289,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.012025,            0.016216,                   0,             0.99407,             0.98965,             0.99484,             0.89596,            0.010158,            0.015211,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.011798,            0.015989,                   0,             0.99406,             0.98892,             0.99482,             0.89771,            0.010148,            0.015115,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.011329,            0.015421,                   0,             0.99406,             0.98892,             0.99483,              0.8956,            0.010094,            0.015072,                   0,            0.000298,            0.000298,            0.000298
